fips,clinton_votes,clinton_percent,clinton_margin,trump_votes,trump_percent,johnson_votes,johnson_percent,other_votes,other_percent
13137,2483,0.15286584990457427,-0.6591762605430032,13190,0.8120421104475775,461,0.028381456627470294,109,0.006710583020378009
13139,16180,0.22887373751662093,-0.5029139672390868,51733,0.7317877047557076,2307,0.03263360398336493,474,0.006704953744306448
13141,2701,0.7544692737430168,0.5189944134078213,843,0.23547486033519552,36,0.01005586592178771,0,0.0
13143,1475,0.12987584749493705,-0.7140970326670776,9585,0.8439728801620147,264,0.02324557541604297,33,0.002905696927005371
13145,4086,0.2476063507453642,-0.47569991516179855,11936,0.7233062659071627,379,0.02296691310144225,101,0.0061204702460307845
13147,2585,0.2555105268360186,-0.46466343777799746,7286,0.7201739646140161,209,0.0206582979144015,37,0.0036572106355639024
13149,743,0.17594127397584655,-0.62206961875444,3370,0.7980108927302866,93,0.022022259057542033,17,0.004025574236324887
13151,50057,0.5068242107607881,0.04387137273960673,45724,0.46295283802118137,2505,0.025362979162869812,480,0.004859972055160683
13153,22553,0.37538907105644237,-0.21433445962815623,35430,0.5897235306845986,1761,0.029311406647913582,335,0.005575991611045457
13155,891,0.24277929155313352,-0.4972752043596731,2716,0.7400544959128066,58,0.01580381471389646,5,0.0013623978201634877
13157,4491,0.1651710187568959,-0.6360058845163663,21784,0.8011769032732622,834,0.030673041559396836,81,0.0029790364104450165
13159,1544,0.2554177005789909,-0.4658395368072788,4360,0.7212572373862697,119,0.019685690653432588,22,0.003639371381306865
13161,901,0.17680533751962324,-0.6285321821036106,4104,0.8053375196232339,86,0.016875981161695447,5,0.0009811616954474097
13163,3821,0.5483639494833524,0.10878300803673935,3063,0.4395809414466131,70,0.010045924225028703,14,0.0020091848450057405
13165,1123,0.36747382198952877,-0.25261780104712045,1895,0.6200916230366492,34,0.01112565445026178,4,0.0013089005235602095
13167,1136,0.3081931633206728,-0.3752034725990233,2519,0.6833966359196961,27,0.007325013564839935,4,0.0010851871947911015
13169,3961,0.3155923830770457,-0.34610787985021113,8305,0.6617002629272568,260,0.020715480838180225,25,0.0019918731575173294
13171,2270,0.29821334734629534,-0.3836048344718864,5190,0.6818181818181818,126,0.01655281135049921,26,0.003415659485023647
13173,806,0.28073841866945315,-0.41030999651689304,1984,0.6910484151863462,73,0.025426680599094392,8,0.002786485545106235
13175,6752,0.34572452636968765,-0.2897593445980543,12411,0.635483870967742,313,0.016026625704045058,54,0.0027649769585253456
13177,3170,0.22413915010959484,-0.5286007212048364,10646,0.7527398713144312,299,0.021141200593933394,28,0.0019797779820405854
13179,9556,0.5919593631914761,0.21198042495199154,6134,0.3799789382394846,427,0.026451093353156166,26,0.0016106052158830454
13181,1273,0.310336421257923,-0.3622623110677718,2759,0.6725987323256948,70,0.017064846416382253,0,0.0
13183,1360,0.33033762448384746,-0.30750546514452276,2626,0.6378430896283702,131,0.031819285887782364,0,0.0
13185,15064,0.3984658114006084,-0.17381298770003967,21635,0.572278799100648,929,0.024573469117841557,177,0.0046819203809019974
13187,2220,0.17867203219315894,-0.5954929577464788,9619,0.7741649899396378,495,0.03983903420523139,91,0.007323943661971831
13189,3699,0.3991152352179543,-0.18698748381527835,5432,0.5861027190332326,137,0.01478204574881312,0,0.0
13191,2303,0.3901406064712858,-0.2005759783161104,3487,0.5907165847873962,113,0.019142808741317973,0,0.0
13193,2705,0.6309773734546302,0.271751807790996,1540,0.3592255656636342,42,0.00979706088173548,0,0.0
13195,2425,0.20211701950325053,-0.5647607934655776,9201,0.7668778129688282,328,0.027337889648274712,44,0.0036672778796466078
13197,1213,0.38025078369905957,-0.2219435736677116,1921,0.6021943573667712,49,0.015360501567398118,7,0.00219435736677116
13199,3804,0.41271563415428014,-0.15384615384615385,5222,0.566561788000434,165,0.01790170337419985,26,0.0028208744710860366
13201,623,0.24488993710691823,-0.4984276729559749,1891,0.7433176100628931,30,0.01179245283018868,0,0.0
13205,3493,0.4432741116751269,-0.09974619289340098,4279,0.5430203045685279,93,0.011802030456852792,15,0.0019035532994923859
13207,3571,0.2814692204618901,-0.4146764404508552,8832,0.6961456609127453,284,0.022385118625364547,0,0.0
13209,847,0.23685682326621924,-0.5097874720357941,2670,0.7466442953020134,45,0.012583892617449664,14,0.0039149888143176735
13211,2663,0.28105540897097625,-0.4111873350923483,6559,0.6922427440633245,218,0.023007915567282322,35,0.0036939313984168864
13213,1800,0.14448547118317548,-0.6855835607641676,10341,0.830069031947343,283,0.0227163268582437,34,0.002729170011237759
13215,39851,0.577282999188782,0.18650770657086568,26976,0.3907752926179163,1831,0.026523930930582917,374,0.0054177772627187395
13217,21943,0.4988519335258145,0.023416009275467775,20913,0.4754359242503467,947,0.021529088139677632,184,0.0041830540841612295
13219,5581,0.27698645094049335,-0.38929971710754874,13425,0.6662861680480421,925,0.045907985507965654,218,0.010819395503498933
13221,1831,0.27434821696134254,-0.4186394965537908,4625,0.6929877135151333,199,0.029817201078813305,19,0.0028468684447108183
13223,18025,0.2777777777777778,-0.4104946833102173,44662,0.6882724610879951,1954,0.030112498073663122,249,0.0038372630605640313
13225,5100,0.47433035714285715,-0.029110863095238082,5413,0.5034412202380952,211,0.019624255952380952,28,0.0026041666666666665
13227,1979,0.14077393654858444,-0.6880068288518992,11651,0.8287807654004837,354,0.025181391378574478,74,0.005263906672357377
13229,903,0.12351251538777185,-0.7384762686363014,6302,0.8619887840240733,93,0.01272055806319245,13,0.0017781425249623855
13231,1240,0.14212034383954156,-0.6920343839541547,7278,0.8341547277936963,163,0.018681948424068767,44,0.00504297994269341
13233,2867,0.20168835736897645,-0.5731269785437918,11014,0.7748153359127682,289,0.020330636651424552,45,0.0031656700668308124
13235,1104,0.3062413314840499,-0.36976421636615814,2437,0.676005547850208,58,0.01608876560332871,6,0.001664355062413315
13237,2758,0.2906829679595278,-0.3990303541315346,6544,0.6897133220910624,170,0.01791736930860034,16,0.0016863406408094434
13239,461,0.44157088122605365,-0.10919540229885055,575,0.5507662835249042,8,0.007662835249042145,0,0.0
13241,1444,0.1806806806806807,-0.605980980980981,6287,0.7866616616616616,219,0.027402402402402402,42,0.005255255255255256
13243,1598,0.55122456019317,0.11279751638496027,1271,0.43842704380820974,28,0.009658502932045532,2,0.0006898930665746809
13245,48814,0.6464146196119976,0.32249222008872414,24461,0.3239223995232735,1811,0.023981990333046415,429,0.0056809905316824475
13247,23255,0.6140906810319786,0.25817951358631064,13478,0.355911167445668,923,0.02437349811191212,213,0.005624653410441258
13249,401,0.21005762179151388,-0.5610267155578837,1472,0.7710843373493976,36,0.01885804085908853,0,0.0
13251,2300,0.40244969378827644,-0.1758530183727034,3305,0.5783027121609798,94,0.016447944006999126,16,0.0027996500437445318
13253,1189,0.33138238573021184,-0.32218506131549607,2345,0.6535674470457079,48,0.013377926421404682,6,0.0016722408026755853
13255,9357,0.36402894491129784,-0.2446700902583256,15646,0.6086990351696234,597,0.023225957049486462,104,0.0040460628695922814
13257,1837,0.18716250636780438,-0.5959246051961283,7686,0.7830871115639327,243,0.024758023433520123,49,0.004992358634742741
13259,1222,0.5937803692905733,0.20262390670553931,805,0.391156462585034,28,0.013605442176870748,3,0.0014577259475218659
13261,5520,0.5030071077091307,0.022234372152360182,5276,0.4807727355567705,178,0.016220156734098778,0,0.0
13263,2002,0.6167590881084412,0.248305606900801,1196,0.36845348120764015,46,0.014171287738755391,2,0.0006161429451632779
13265,545,0.6075808249721293,0.2185061315496098,349,0.3890746934225195,3,0.0033444816053511705,0,0.0
13267,1681,0.2435173113139215,-0.49471244386498625,5096,0.7382297551789078,109,0.01579023612921918,17,0.002462697377951615
13269,1296,0.38028169014084506,-0.22535211267605632,2064,0.6056338028169014,45,0.013204225352112676,3,0.0008802816901408451
13271,1313,0.3458904109589041,-0.2995258166491043,2450,0.6454162276080084,32,0.008429926238145416,1,0.00026343519494204424
13273,2267,0.5411792790642158,0.09381714012890907,1874,0.44736213893530674,40,0.009548818333731201,8,0.0019097636667462401
13275,7142,0.3798532071056271,-0.21731730666950322,11228,0.5971705137751303,368,0.019572385916391873,64,0.0034038932028507603
13277,4347,0.30571770166678386,-0.3683100077361277,9584,0.6740277094029116,244,0.01716013784373022,44,0.0030944510865743018
13279,2338,0.2558546727949223,-0.46804552418472317,6615,0.7239001969796455,158,0.01729043554388269,27,0.002954694681549573
13281,1210,0.1788882318154938,-0.6169426374926079,5383,0.7958308693081018,146,0.021584861028976936,25,0.0036960378474275575
13283,862,0.3189049204587495,-0.35035146133925266,1809,0.6692563817980022,32,0.011838697743248243,0,0.0
13285,9713,0.37198881697368924,-0.23120523917123048,15750,0.6031940561449197,561,0.02148519780935238,87,0.003331929072038604
13287,1246,0.36668628605061804,-0.24985285462036488,2095,0.6165391406709829,53,0.015597410241318423,4,0.0011771630370806356
13289,1971,0.48558758314855877,-0.015767430401576688,2035,0.5013550135501355,50,0.01231830500123183,3,0.0007390983000739098
13291,1963,0.16272900605156262,-0.6539832545801211,9852,0.8167122606316837,229,0.018983669070712094,19,0.0015750642460416148
13293,3475,0.31781598683007134,-0.3490945674044265,7292,0.6669105542344979,167,0.015273458935430766,0,0.0
13295,4215,0.175947570546001,-0.6150859909834697,18950,0.7910335615294707,791,0.0330188679245283,0,0.0
13297,8292,0.20374465575703965,-0.5610349402919061,31125,0.7647795960489459,1055,0.02592264976165905,226,0.005553098432355398
13299,3440,0.28233749179251477,-0.41636572554169404,8513,0.6987032173342088,206,0.01690741956664478,25,0.0020518713066316483
13301,1314,0.5629820051413882,0.1383890317052271,991,0.4245929734361611,28,0.011996572407883462,1,0.0004284490145672665
13303,4200,0.4963952251506914,0.006027656305401252,4149,0.49036756884529015,98,0.011582555253516133,14,0.0016546507505023047
13305,2041,0.19600499375780275,-0.5869586094305195,8153,0.7829636031883223,192,0.018438490348602708,27,0.0025929127052722557
13307,473,0.42383512544802865,-0.14068100358422947,630,0.5645161290322581,13,0.011648745519713262,0,0.0
13309,646,0.3073263558515699,-0.36869647954329215,1421,0.6760228353948621,35,0.01665080875356803,0,0.0
13311,1674,0.1415884293326567,-0.684005751501311,9761,0.8255941808339677,348,0.029434153768079167,40,0.003383236065296456
13313,7937,0.2588883814991193,-0.44360362711200996,21537,0.7024920086111293,924,0.030138952312610084,260,0.008480657577141367
13315,852,0.2862903225806452,-0.41801075268817206,2096,0.7043010752688172,25,0.008400537634408602,3,0.0010080645161290322
13317,1848,0.4119482835488186,-0.16139099420419084,2572,0.5733392777530094,57,0.01270619705751226,9,0.0020062416406598305
13319,1894,0.4418007930954047,-0.10240261254956845,2333,0.5442034056449732,51,0.011896431070678797,9,0.002099370188943317
13321,2020,0.2435201928872815,-0.49813140446051835,6152,0.7416515973477998,108,0.013019891500904159,15,0.0018083182640144665
15001,41259,0.6360553131792746,0.36625711070343936,17501,0.2697982024758352,2470,0.038077913268688236,3637,0.05606857107620208
15003,175696,0.6147730851324399,0.29871584030231985,90326,0.31605724483012004,10467,0.036624794429476186,9301,0.03254487560796389
15005,0,NaN,NaN,0,NaN,0,0.0,0,NaN
15007,16456,0.6248718435542054,0.33726979305107274,7574,0.2876020505031327,982,0.03728877919119043,1323,0.050237326751471426
15009,33480,0.6445278660121282,0.3856771585330638,13446,0.2588507074790644,2035,0.03917605159303109,2984,0.0574453749157763
16001,75677,0.3867602941702569,-0.09237538904987502,93752,0.47913568322013195,9984,0.05102494518804716,16256,0.08307907742156397
16003,415,0.19010535959688502,-0.5226752175904719,1556,0.7127805771873569,83,0.038021071919377,129,0.059092991296381125
16005,10342,0.309492458702418,-0.204632511371798,17180,0.514124970074216,1471,0.04402082834570266,4423,0.1323617428776634
16007,255,0.08709016393442623,-0.6653005464480874,2203,0.7523907103825137,54,0.018442622950819672,416,0.14207650273224043
16009,770,0.18399044205495818,-0.5574671445639188,3103,0.741457586618877,151,0.03608124253285543,161,0.03847072879330944
16011,2924,0.1758796992481203,-0.4801804511278196,10907,0.6560601503759399,417,0.025082706766917293,2377,0.14297744360902256
16013,6416,0.59828422230511,0.2868332711674748,3340,0.3114509511376352,424,0.03953748601268184,544,0.05072734054457292
16015,777,0.2037231253277399,-0.497115888830624,2673,0.7008390141583639,173,0.045359202936549554,191,0.05007865757734662
16017,5819,0.2778494007544287,-0.35926085088096255,13343,0.6371102516353913,762,0.03638447213866208,1019,0.04865587547151793
16019,8930,0.20199506887737792,-0.40193173335746113,26699,0.6039268022348391,1634,0.03696079983713724,6946,0.1571173290506458
16021,933,0.18070889018012784,-0.5531667635095875,3789,0.7338756536897153,161,0.031183420491962037,280,0.05423203563819485
16023,160,0.13008130081300814,-0.6130081300813007,914,0.7430894308943089,25,0.02032520325203252,131,0.10650406504065041
16025,110,0.1864406779661017,-0.5084745762711864,410,0.6949152542372882,23,0.03898305084745763,47,0.07966101694915254
16027,16883,0.23195713402486776,-0.4168303908772413,47222,0.648787524902109,2778,0.038167204781204916,5902,0.08108813629181837
16029,271,0.08929159802306424,-0.6602965403624381,2275,0.7495881383855024,64,0.021087314662273475,425,0.1400329489291598
16031,1036,0.12668134018097335,-0.6007581315725117,5949,0.727439471753485,202,0.024700415749572022,991,0.12117877231596967
16033,44,0.15547703180212014,-0.5618374558303887,203,0.7173144876325088,4,0.014134275618374558,32,0.11307420494699646
16035,704,0.18521441725861615,-0.5651144435674822,2852,0.7503288608260984,97,0.025519600105235463,148,0.038937121810049984
16037,427,0.17688483844241923,-0.5592377796188899,1777,0.7361226180613091,67,0.02775476387738194,143,0.05923777961888981
16039,1814,0.21286083079089416,-0.4696080732222483,5816,0.6824689040131424,332,0.03895799108190565,560,0.06571227411405774
16041,385,0.07001272958719768,-0.6393889798145118,3901,0.7094017094017094,117,0.02127659574468085,1096,0.19930896526641206
16043,651,0.1139506388937511,-0.6019604410992473,4090,0.7159110799929984,127,0.02223000175039384,845,0.14790827936285664
16045,1229,0.15451345235101835,-0.5973095297963289,5980,0.7518229821473472,241,0.030299220517978377,504,0.06336434498365602
16047,930,0.17915623193989597,-0.5418994413407822,3743,0.7210556732806781,110,0.02119052205740705,408,0.07859757272201888
16049,1196,0.1452690392323576,-0.6370703267338759,6441,0.7823393659662334,254,0.03085145147576825,342,0.04154014332564072
16051,976,0.08505446623093682,-0.6501089324618736,8436,0.7351633986928104,274,0.023877995642701526,1789,0.1559041394335512
16053,1329,0.19685972448526146,-0.491038364686713,4644,0.6878980891719745,218,0.03229151236853799,560,0.08295067397422604
16055,16264,0.24542765739119937,-0.42531840405625637,44449,0.6707460614474557,2604,0.03929498400434599,2951,0.044531297156998856
16057,8093,0.44533098552798106,0.04556209761734442,7265,0.39976888791063664,1197,0.06586694546855225,1618,0.08903318109283002
16059,733,0.178955078125,-0.55615234375,3011,0.735107421875,138,0.03369140625,214,0.05224609375
16061,270,0.16981132075471697,-0.5861635220125787,1202,0.7559748427672957,62,0.0389937106918239,56,0.03522012578616352
16063,360,0.20594965675057209,-0.471395881006865,1184,0.6773455377574371,54,0.030892448512585814,150,0.08581235697940504
16065,1201,0.07655532891381948,-0.4933707292197858,8941,0.5699260581336053,612,0.039010708822029574,4934,0.31450790413054563
16067,1167,0.169844273031582,-0.5414059088924466,4887,0.7112501819240286,207,0.03012661912385388,610,0.08877892592053559
16069,4828,0.2806813557351317,-0.34131736526946105,10699,0.6219987210045927,879,0.05110168013487588,795,0.04621824312539968
16071,184,0.08932038834951456,-0.6538834951456312,1531,0.7432038834951457,37,0.017961165048543688,308,0.14951456310679612
16073,591,0.1505732484076433,-0.6270063694267516,3052,0.7775796178343949,108,0.027515923566878982,174,0.044331210191082805
16075,1507,0.17327814188800736,-0.5728412096125101,6489,0.7461193515005174,247,0.028400597907324365,454,0.052201908704150854
16077,699,0.2539048310933527,-0.35125317835089,1666,0.6051580094442427,92,0.03341808935706502,296,0.10751907010533963
16079,1384,0.2703125,-0.37363281249999997,3297,0.6439453125,219,0.0427734375,220,0.04296875
16081,2159,0.4342316975060338,-0.0016090104585679832,2167,0.4358407079646018,184,0.03700724054706356,462,0.09292035398230089
16083,6233,0.2086429671286068,-0.45507799424248513,19828,0.6637209613710919,1076,0.036017942023163954,2737,0.09161812947713731
16085,1913,0.3576369414843896,-0.18564217610768363,2906,0.5432791175920733,230,0.042998691344176485,300,0.056085249579360626
16087,776,0.17418630751964084,-0.5627384960718295,3283,0.7369248035914703,138,0.030976430976430977,258,0.057912457912457915
17001,7676,0.2402428718975932,-0.47303683765766324,22790,0.7132797095552564,1168,0.03655597633876874,317,0.009921442208381584
17003,1262,0.44342937456078707,-0.08222066057624738,1496,0.5256500351370345,48,0.016865776528460996,40,0.014054813773717497
17005,2068,0.2746347941567065,-0.37450199203187257,4888,0.6491367861885791,447,0.05936254980079681,127,0.016865869853917664
17007,8986,0.3906786661449502,-0.1432981174731533,12282,0.5339767836181035,1068,0.04643276379287857,665,0.02891178644406765
17009,476,0.20008406893652794,-0.5548549810844893,1796,0.7549390500210172,77,0.032366540563261874,30,0.012610340479192938
17011,6029,0.36382837487176395,-0.1962464546496892,9281,0.5600748295214532,842,0.0508116589222135,419,0.02528513668456943
17013,739,0.28743679502139247,-0.38195254764683,1721,0.6693893426682225,72,0.028004667444574097,39,0.015169194865810968
17015,2447,0.32867696440564137,-0.2668905305574211,4434,0.5955674949630625,395,0.05305574210879785,169,0.022699798522498323
17017,1621,0.3163544106167057,-0.31128024980484,3216,0.6276346604215457,172,0.03356752537080406,115,0.022443403590944575
17019,50137,0.5471799013402017,0.18301174313528612,33368,0.36416815820491555,4547,0.0496245689090671,3576,0.03902737154581569
17021,3992,0.2582314509347306,-0.42376609095025547,10543,0.6819975418849861,662,0.04282295103176143,262,0.016948056148521896
17023,1877,0.23675580221997983,-0.4723763874873864,5622,0.7091321897073662,277,0.03493945509586276,152,0.01917255297679112
17025,1020,0.16062992125984252,-0.6300787401574803,5021,0.7907086614173229,209,0.032913385826771654,100,0.015748031496062992
17027,3945,0.2264768356392445,-0.48607842011596536,12412,0.7125552557552098,813,0.04667317297204202,249,0.014294735633503645
17029,7309,0.3343091067099666,-0.26044001280702556,13003,0.5947491195169922,1025,0.04688286145542698,526,0.024058912317614235
17031,1611946,0.7393081091791021,0.531411098432174,453287,0.207897010746928,58678,0.026912267055106902,56433,0.02588261301886308
17033,1992,0.22823098075160403,-0.49094867094408795,6277,0.719179651695692,324,0.03712190650779102,135,0.015467461044912924
17035,1031,0.18519849110831688,-0.5703251302317226,4206,0.7555236213400395,238,0.042751931022094486,92,0.016525956529549128
17037,20466,0.46940366972477066,0.03153669724770641,19091,0.43786697247706424,2482,0.056926605504587155,1561,0.03580275229357798
17039,1910,0.2532149012329312,-0.419859472358478,5077,0.6730743735914092,431,0.057139069335808035,125,0.01657165583985152
17041,1949,0.2385848941118864,-0.45893010160362346,5698,0.6975149957155099,362,0.044313869506671565,160,0.019586240665932182
17043,228622,0.5332055255860382,0.1450827835034716,166415,0.3881227420825666,20357,0.04747777941035849,13375,0.031193952921036737
17045,1793,0.22774037850882764,-0.48926711545789403,5645,0.7170074939667217,328,0.04166137431728693,107,0.013590753207163724
17047,434,0.12966835972512697,-0.700328652524649,2778,0.829997012249776,91,0.02718852703913953,44,0.013146100985957573
17049,3083,0.1750809245272304,-0.5992390254983246,13635,0.7743199500255551,644,0.03657220739394628,247,0.014026918053268216
17051,1819,0.1897756911841419,-0.5793427230046948,7372,0.7691184141888368,283,0.02952529994783516,111,0.011580594679186228
17053,1414,0.2210756722951845,-0.47936210131332085,4480,0.7004377736085053,323,0.050500312695434646,179,0.027986241400875547
17055,4727,0.2526321415210304,-0.4483458927903372,13116,0.7009780343113676,541,0.0289134733579178,327,0.017476350809684144
17057,6133,0.38823827308982717,-0.14933215167436853,8492,0.5375704247641957,780,0.04937646388554789,392,0.024814838260429194
17059,657,0.2427041004802364,-0.47469523457702256,1942,0.717399335057259,73,0.026967122275581824,35,0.012929442186922793
17061,1205,0.21575649059982094,-0.5264100268576545,4145,0.7421665174574754,164,0.02936436884512086,71,0.012712623097582811
17063,8065,0.34707578430950636,-0.23191461892671172,13454,0.5789904032362181,1140,0.04905968928863451,578,0.024874123165641002
17065,802,0.19251080172827653,-0.5770523283725396,3206,0.7695631301008161,114,0.027364378300528083,44,0.01056168987037926
17067,2139,0.23451375945619998,-0.47045280122793554,6430,0.7049665606841355,348,0.03815371121587545,204,0.022365968643789057
17069,420,0.19553072625698323,-0.5740223463687151,1653,0.7695530726256983,46,0.021415270018621976,29,0.013500931098696461
17071,1155,0.32831154064809553,-0.2842524161455372,2155,0.6125639567936327,158,0.044911881750994885,50,0.014212620807276862
17073,8871,0.3599805218520472,-0.2075234346467557,13985,0.5675039564988029,1243,0.0504402873026823,544,0.022075234346467555
17075,2504,0.19167176974892836,-0.5546540110226577,9750,0.7463257807715861,554,0.04240661359461115,256,0.019595835884874464
17077,11634,0.4726002356095381,0.03213226632002275,10843,0.44046796928951537,1081,0.04391274322622578,1059,0.04301905187472072
17079,924,0.17990654205607476,-0.5940420560747663,3975,0.7739485981308412,181,0.03524143302180685,56,0.010903426791277258
17081,4425,0.2603094299664686,-0.4276722160127066,11695,0.6879816459791752,573,0.033707865168539325,306,0.018001058885816813
17083,2679,0.2437448821763261,-0.46119552361022653,7748,0.7049404057865526,410,0.03730324811209171,154,0.01401146392502957
17085,4462,0.393682724545615,-0.1463737427210164,6121,0.5400564672666314,500,0.044115052055761425,251,0.022145756131992236
17087,1142,0.18755132205616687,-0.5759566431269503,4649,0.7635079651831171,182,0.029889965511578256,116,0.01905074724913779
17089,103665,0.5207490869999849,0.10514444740265932,82734,0.4156046395973256,9292,0.04667728275120687,3378,0.016968990651482652
17091,18971,0.4010358313074728,-0.1301765141105592,25129,0.531212345418032,1992,0.04210971356093436,1213,0.025642109713560936
17093,24884,0.46034594394598094,-0.0014244750716862487,24961,0.4617704190176672,2675,0.04948663398390528,1535,0.028397003052446582
17095,10083,0.44807359018797493,-0.02906279162778297,10737,0.4771363818157579,1109,0.04928231791316713,574,0.02550771008310003
17097,171095,0.5637025566684238,0.2020558777016342,109767,0.36164667896678965,13312,0.04385872430152873,9346,0.030792040063257774
17099,19543,0.39287940011659933,-0.14365840419757553,26689,0.5365378043141749,2298,0.04619745491827996,1213,0.02438534065094586
17101,1290,0.21168362323596981,-0.5301936330817197,4521,0.7418772563176895,194,0.031834591401378405,89,0.014604529044962258
17103,5528,0.3568984440570728,-0.19910904512880107,8612,0.5560074891858738,896,0.05784750468074117,453,0.02924656207631222
17105,4023,0.2634750147357391,-0.4050690942432379,10208,0.668544108978977,777,0.050887418953435064,261,0.017093457331848843
17107,3313,0.2671558745262479,-0.39254898798483995,8181,0.6597048625110878,537,0.04330295943875494,370,0.029836303523909362
17109,5288,0.4039107852123434,-0.11510846318362361,6795,0.519019248395967,635,0.04850290253589978,374,0.028567063855789797
17111,61978,0.42627032380533164,-0.07824836996891255,73355,0.5045186937742442,7336,0.05045530826157529,2727,0.018755674158848937
17113,36196,0.44694696548743595,-0.0128542322652343,37237,0.45980119775267025,4855,0.059949373340742115,2697,0.0333024634191517
17115,18343,0.38166874739908446,-0.17734082397003742,26866,0.5590095713691219,1851,0.0385143570536829,1000,0.020807324178110695
17117,6689,0.29915026833631486,-0.34136851520572453,14322,0.6405187835420394,934,0.04177101967799642,415,0.018559928443649374
17119,50587,0.3885957028399358,-0.15288948294271737,70490,0.5414851857826531,5472,0.042034429516281425,3630,0.027884681861129676
17121,4369,0.25588614267307014,-0.4386786927492094,11859,0.6945648354222795,548,0.032095583928780605,298,0.017453437975869745
17123,1789,0.2989639037433155,-0.3335561497326204,3785,0.6325200534759359,266,0.04445187165775401,144,0.02406417112299465
17125,2014,0.3105149552883133,-0.31514030218933087,4058,0.6256552574776442,321,0.04949121184088807,93,0.014338575393154487
17127,1558,0.2331288343558282,-0.4919946131976657,4846,0.7251234475534939,194,0.029028879245847673,85,0.012718838844830166
17129,1817,0.27889485801995395,-0.37052954719877207,4231,0.649424405218726,311,0.04773599386032233,156,0.023944742900997698
17131,3071,0.36023460410557184,-0.20363636363636362,4807,0.5638709677419355,475,0.05571847507331378,172,0.020175953079178886
17133,5535,0.2859873927870208,-0.36653921669939027,12629,0.6525266094864111,742,0.038338327994213085,448,0.023147669732355068
17135,3504,0.26999537679149327,-0.3949761134227154,8630,0.6649714902142086,599,0.04615503159192479,245,0.018878101402373247
17137,4696,0.3172972972972973,-0.2959459459459459,9076,0.6132432432432432,670,0.04527027027027027,358,0.02418918918918919
17139,1481,0.23571542256883654,-0.47334076078306536,4455,0.7090561833519019,238,0.037879993633614516,109,0.017348400445646985
17141,8050,0.33274087545984377,-0.2604885710742777,14352,0.5932294465341215,1159,0.04790641921216881,632,0.026123258793865994
17143,38060,0.48482223609288816,0.03091601594843507,35633,0.4539062201444531,3725,0.047450415907672315,1085,0.013821127854986433
17145,2462,0.24987313508576067,-0.44585405460265903,6855,0.6957271896884197,347,0.03521770019283467,189,0.01918197503298488
17147,2645,0.2936278863232682,-0.33181616341030196,5634,0.6254440497335702,558,0.0619449378330373,171,0.018983126110124333
17149,1413,0.18764940239043826,-0.5764940239043824,5754,0.7641434262948207,257,0.03413014608233732,106,0.014077025232403718
17151,375,0.17507002801120447,-0.6083099906629319,1678,0.7833800186741363,62,0.028944911297852476,27,0.012605042016806723
17153,962,0.3517367458866545,-0.26069469835466175,1675,0.6124314442413162,55,0.02010968921389397,43,0.015722120658135285
17155,1147,0.36869173899067825,-0.19929283188685304,1767,0.5679845708775313,136,0.04371584699453552,61,0.0196078431372549
17157,3439,0.24228547273495843,-0.46385796815555874,10023,0.7061434408905172,490,0.034521628857263634,242,0.017049457517260815
17159,1584,0.20614263404476835,-0.5407339927121291,5739,0.7468766267568975,235,0.03058302967204581,126,0.01639770952628839
17161,32298,0.5047035659593087,0.08282026439978746,26998,0.4218833015595212,3015,0.04711379191799231,1683,0.026299340563177797
17163,60756,0.500312922033005,0.05681181857109918,53857,0.44350110346190585,4181,0.034429658420896604,2642,0.021756316084192498
17165,2572,0.22593113141250878,-0.5010541110330289,8276,0.7269852424455376,358,0.0314476458186929,178,0.015635980323260718
17167,40907,0.4158356459597654,-0.09186463765464103,49944,0.5077002836144064,4512,0.0458662437864048,3010,0.03059782663942342
17169,1075,0.28082549634273773,-0.378526645768025,2524,0.6593521421107628,154,0.040229885057471264,75,0.019592476489028215
17171,535,0.20513803680981596,-0.5486963190184049,1966,0.7538343558282209,68,0.02607361963190184,39,0.01495398773006135
17173,2288,0.20781108083560398,-0.5396003633060854,8229,0.7474114441416894,372,0.033787465940054495,121,0.010990009082652134
17175,751,0.27378782355085673,-0.3744075829383886,1778,0.6481954064892453,149,0.05432008749544295,65,0.023696682464454975
17177,7768,0.38185125104458534,-0.16295531632502586,11083,0.5448065673696112,936,0.04601091284471317,556,0.027331268741090303
17179,20685,0.32119565217391305,-0.2798447204968944,38707,0.6010403726708075,3358,0.052142857142857144,1650,0.02562111801242236
17181,2402,0.28136347663113503,-0.3968607239076959,5790,0.6782242005388309,219,0.025653039709499826,126,0.014759283120534145
17183,10039,0.32613215515561045,-0.2939380157234748,19087,0.6200701708790852,1097,0.03563771035020467,559,0.018159963615099733
17185,1151,0.2106515373352855,-0.5300146412884333,4047,0.7406661786237189,175,0.032027818448023423,91,0.016654465592972182
17187,2987,0.3826053541693352,-0.16498014602280003,4275,0.5475855001921353,359,0.04598437299859101,186,0.023824772639938516
17189,1448,0.19496431937525247,-0.5551366635249764,5571,0.7501009829002289,289,0.03891207755486738,119,0.016022620169651274
17191,1048,0.1268611548238712,-0.7164992131703184,6967,0.8433603679941896,191,0.02312068756809103,55,0.006657789613848202
17193,1412,0.19250170415814588,-0.5764144512610769,5640,0.7689161554192229,205,0.02794819359236537,78,0.01063394683026585
